Id;Date;Model;Model_Short;Framework;Network;Resolution;Dataset;Custom_Parameters;Hardware;Hardware_Optimization;Batch_Size;Throughput;Mean_Latency;Latencies
HJDSJD83;2021-03-09 23:29;tf2oda_ssdmobilenetv2_320x320_pedestrian;Ssdmobnetv2_320x320;tf2oda;ssdmobilenetv2;[320, 320];pedestrian;;IntelNUC;None;1;42.089979063208204;0.02375862431526184;[0.02511286735534668, 0.025272369384765625, 0.023978710174560547, 0.02437138557434082, 0.023043394088745117, 0.025947093963623047, 0.024394750595092773, 0.024028301239013672, 0.024080276489257812, 0.024774551391601562, 0.02314901351928711, 0.02483844757080078, 0.022896766662597656, 0.023617267608642578, 0.02380514144897461, 0.023148059844970703, 0.02382063865661621, 0.023467540740966797, 0.02322530746459961, 0.023125648498535156, 0.02348160743713379, 0.023312807083129883, 0.02316737174987793, 0.02316451072692871, 0.023593664169311523, 0.026050567626953125, 0.024444580078125, 0.023923158645629883, 0.023413658142089844, 0.02379298210144043, 0.024872303009033203, 0.023230791091918945, 0.02335953712463379, 0.02437591552734375, 0.02462005615234375, 0.0233151912689209, 0.023712635040283203, 0.02326679229736328, 0.023612260818481445, 0.02350330352783203, 0.023633718490600586, 0.02504253387451172, 0.022978544235229492, 0.02365279197692871, 0.023569822311401367, 0.024709701538085938, 0.023377656936645508, 0.02353048324584961, 0.023615598678588867, 0.025364160537719727, 0.023502588272094727, 0.02540135383605957, 0.022934675216674805, 0.022923946380615234, 0.022871971130371094, 0.024210453033447266, 0.022675514221191406, 0.023531436920166016, 0.024899721145629883, 0.02365279197692871, 0.02416062355041504, 0.024955272674560547, 0.023990154266357422, 0.02259063720703125, 0.02496647834777832, 0.023403644561767578, 0.022503376007080078, 0.023060321807861328, 0.023510456085205078, 0.02367711067199707, 0.022228479385375977, 0.023424863815307617, 0.022643327713012695, 0.02237677574157715, 0.022558927536010742, 0.023384571075439453, 0.022671222686767578, 0.024341344833374023, 0.023120403289794922, 0.022641420364379883, 0.024631738662719727, 0.023223876953125, 0.02542734146118164, 0.023711681365966797, 0.022772550582885742, 0.02376246452331543, 0.024977684020996094, 0.023350000381469727, 0.0236361026763916, 0.023933887481689453, 0.025546550750732422, 0.024086475372314453, 0.023790836334228516, 0.02294445037841797, 0.026300907135009766, 0.023319005966186523, 0.023387908935546875, 0.024729251861572266, 0.02344226837158203, 0.023953914642333984, 0.024356365203857422, 0.025598526000976562, 0.022866010665893555, 0.02443099021911621, 0.023841142654418945, 0.024157047271728516, 0.02294135093688965, 0.023717403411865234, 0.02478337287902832, 0.02318549156188965, 0.025974273681640625, 0.02258014678955078, 0.023215770721435547, 0.024450302124023438, 0.023065567016601562, 0.024601221084594727, 0.02331233024597168, 0.023042678833007812, 0.023006677627563477, 0.023368358612060547, 0.023055553436279297, 0.025570392608642578, 0.02263474464416504, 0.02308201789855957, 0.022884845733642578, 0.023458242416381836, 0.023043155670166016, 0.023476600646972656, 0.023885250091552734, 0.023058414459228516, 0.024691104888916016, 0.023239850997924805, 0.022153854370117188, 0.024301528930664062, 0.022395849227905273, 0.02332592010498047, 0.023965120315551758, 0.022593975067138672, 0.024645328521728516, 0.022989511489868164, 0.02286219596862793, 0.023085355758666992, 0.025207996368408203, 0.023314237594604492, 0.023166894912719727, 0.022665739059448242, 0.022789955139160156, 0.024107694625854492, 0.024650096893310547, 0.02274346351623535, 0.02317070960998535, 0.0231015682220459, 0.023908376693725586, 0.02275824546813965, 0.022418498992919922, 0.022768497467041016, 0.02316761016845703, 0.024506807327270508, 0.02292656898498535, 0.023308992385864258, 0.0243990421295166, 0.022769927978515625, 0.024080991744995117, 0.02231597900390625, 0.022795438766479492, 0.023041725158691406, 0.02324676513671875, 0.023282527923583984, 0.022424936294555664, 0.02269577980041504, 0.02289891242980957, 0.02336716651916504, 0.023278236389160156, 0.02408623695373535, 0.023144245147705078, 0.023025989532470703, 0.022405147552490234, 0.023031949996948242, 0.0232083797454834, 0.022795438766479492, 0.022483348846435547, 0.023047447204589844, 0.023370742797851562, 0.022633790969848633, 0.023257970809936523, 0.02280592918395996, 0.022644758224487305, 0.022537708282470703, 0.022919654846191406, 0.02309417724609375, 0.023180246353149414, 0.023853540420532227, 0.023232460021972656, 0.022527217864990234, 0.02262115478515625, 0.023639678955078125, 0.025554180145263672, 0.02242732048034668, 0.024066686630249023, 0.023075103759765625, 0.02463078498840332, 0.022492408752441406, 0.025238037109375, 0.023194551467895508, 0.022739410400390625, 0.02282238006591797, 0.022565841674804688, 0.022993087768554688, 0.02287435531616211, 0.023940086364746094, 0.022890567779541016, 0.023408174514770508, 0.022944927215576172, 0.023576736450195312, 0.023946523666381836, 0.02333521842956543, 0.023174047470092773, 0.022731542587280273, 0.023077964782714844, 0.023043394088745117, 0.023286819458007812, 0.024067163467407227, 0.023204565048217773, 0.023977041244506836, 0.02445220947265625, 0.023007631301879883, 0.023833513259887695, 0.023259878158569336, 0.02344346046447754, 0.023409128189086914, 0.024194955825805664, 0.02283620834350586, 0.02398061752319336, 0.023116111755371094, 0.022938966751098633, 0.023988962173461914, 0.023383140563964844, 0.02301192283630371, 0.023461580276489258, 0.02499699592590332, 0.024939537048339844, 0.02339482307434082, 0.023283958435058594, 0.022463321685791016, 0.023069381713867188, 0.025099515914916992, 0.022673368453979492, 0.023067235946655273, 0.0231475830078125, 0.022624731063842773, 0.022858858108520508, 0.024168729782104492, 0.024517059326171875, 0.023083209991455078, 0.02353978157043457, 0.022696971893310547, 0.022706270217895508, 0.023962736129760742, 0.022856950759887695, 0.022668838500976562, 0.022481441497802734, 0.022603273391723633, 0.022730588912963867, 0.02242302894592285, 0.022377967834472656, 0.02238750457763672, 0.023081302642822266, 0.022850513458251953, 0.02261066436767578, 0.02292013168334961, 0.023237943649291992, 0.02266860008239746, 0.022943973541259766, 0.022469520568847656, 0.023456335067749023, 0.024250268936157227, 0.02347278594970703, 0.022766590118408203, 0.02484726905822754, 0.02296161651611328, 0.02454853057861328, 0.023251056671142578, 0.0256960391998291, 0.0247189998626709, 0.022871732711791992, 0.023677587509155273, 0.024389266967773438, 0.024207592010498047, 0.022916316986083984, 0.023294687271118164, 0.023593664169311523, 0.024435997009277344, 0.022285938262939453, 0.02576899528503418, 0.023338794708251953, 0.02332782745361328, 0.023818254470825195, 0.023730754852294922, 0.022778749465942383, 0.024718284606933594, 0.024875640869140625, 0.023026227951049805, 0.023482084274291992, 0.02252340316772461, 0.023042917251586914, 0.023660898208618164, 0.024438858032226562, 0.023525714874267578, 0.02385568618774414, 0.02254772186279297, 0.02436685562133789, 0.023644208908081055, 0.02294754981994629, 0.02411937713623047, 0.02425360679626465, 0.024620771408081055, 0.025282859802246094, 0.022318363189697266, 0.024639129638671875, 0.024202585220336914, 0.024411916732788086, 0.022646427154541016, 0.022693872451782227, 0.022905588150024414, 0.022790193557739258, 0.023499488830566406, 0.022659778594970703, 0.023613452911376953, 0.0234375, 0.022932052612304688, 0.023912429809570312, 0.02283620834350586, 0.02288532257080078, 0.022426128387451172, 0.02548384666442871, 0.023283004760742188, 0.022528886795043945, 0.022414684295654297, 0.024358272552490234, 0.022919654846191406, 0.02264690399169922, 0.024748563766479492, 0.0231173038482666, 0.02292156219482422, 0.022739410400390625, 0.023209571838378906, 0.022881746292114258, 0.022968292236328125, 0.02319812774658203, 0.023159503936767578, 0.02483224868774414, 0.02476668357849121, 0.02309584617614746, 0.024021148681640625, 0.023159503936767578, 0.0226590633392334, 0.023189544677734375, 0.02261948585510254, 0.023871898651123047, 0.023333311080932617, 0.022670269012451172, 0.023912668228149414, 0.0234372615814209, 0.022602558135986328, 0.024443864822387695, 0.02254033088684082, 0.023720741271972656, 0.024163007736206055, 0.022573232650756836, 0.024223804473876953, 0.024484634399414062, 0.024252653121948242, 0.023881912231445312, 0.024029970169067383, 0.024320363998413086, 0.022863388061523438, 0.024927139282226562, 0.022480487823486328, 0.02420186996459961, 0.023172616958618164, 0.024435997009277344, 0.023406028747558594, 0.023151159286499023, 0.022149324417114258, 0.022817134857177734, 0.023305654525756836, 0.02434062957763672, 0.024626731872558594, 0.024717330932617188, 0.023504257202148438, 0.023394107818603516, 0.02325272560119629, 0.023285388946533203, 0.022601842880249023, 0.023235559463500977, 0.023712635040283203, 0.022968769073486328, 0.02324223518371582, 0.023177146911621094, 0.02405238151550293, 0.023228168487548828, 0.022948741912841797, 0.02420186996459961, 0.022814273834228516, 0.0236663818359375, 0.022831439971923828, 0.025368452072143555, 0.02283763885498047, 0.0235288143157959, 0.022902488708496094, 0.022421598434448242, 0.02451300621032715, 0.023089885711669922, 0.02319049835205078, 0.02477407455444336, 0.024683475494384766, 0.023029088973999023, 0.023619413375854492, 0.02375054359436035, 0.025046825408935547, 0.02516007423400879, 0.024167776107788086, 0.02440810203552246, 0.02299046516418457, 0.02250504493713379, 0.024767160415649414, 0.02327132225036621, 0.02327132225036621, 0.022419452667236328, 0.024004220962524414, 0.02325582504272461, 0.02478194236755371, 0.02352428436279297, 0.024433374404907227, 0.024066925048828125, 0.024380922317504883, 0.023062705993652344, 0.022530078887939453, 0.023612499237060547, 0.022922039031982422, 0.023920059204101562, 0.022878646850585938, 0.022998809814453125, 0.023326635360717773, 0.023302793502807617, 0.023163318634033203, 0.023929834365844727, 0.02265000343322754, 0.023233890533447266, 0.0257108211517334, 0.022782564163208008, 0.02292180061340332, 0.025901079177856445, 0.024279356002807617, 0.02277851104736328, 0.023032665252685547, 0.02246880531311035, 0.022525787353515625, 0.022856950759887695, 0.02206730842590332, 0.024735450744628906, 0.023942232131958008, 0.022811174392700195, 0.022786378860473633, 0.02497100830078125, 0.022575855255126953, 0.022801876068115234, 0.023460865020751953, 0.022725582122802734, 0.023937463760375977, 0.02316737174987793, 0.024027109146118164, 0.023344993591308594, 0.02504420280456543, 0.023693323135375977, 0.02367377281188965, 0.023927927017211914, 0.023865461349487305, 0.02313542366027832, 0.02313995361328125, 0.024144887924194336, 0.025168657302856445, 0.024219751358032227, 0.024194002151489258, 0.024610519409179688, 0.02338409423828125, 0.023949861526489258, 0.02309870719909668, 0.024280548095703125, 0.024982929229736328, 0.023548126220703125, 0.02444171905517578, 0.024532079696655273, 0.024607181549072266, 0.02377939224243164, 0.02348947525024414, 0.023641347885131836, 0.023897886276245117, 0.023639917373657227, 0.02289867401123047, 0.023209333419799805, 0.02404165267944336, 0.023708820343017578, 0.024520158767700195, 0.024492979049682617, 0.024980783462524414, 0.024439334869384766, 0.024758338928222656, 0.024806976318359375, 0.023416996002197266, 0.02479267120361328, 0.024317026138305664, 0.023854494094848633, 0.02445530891418457, 0.02376246452331543, 0.025382280349731445, 0.02373027801513672, 0.023602724075317383, 0.023740053176879883, 0.023251771926879883, 0.02568507194519043, 0.02304363250732422, 0.024255752563476562, 0.02320075035095215, 0.02324676513671875, 0.023146629333496094, 0.023573875427246094, 0.023360729217529297, 0.023176193237304688, 0.02452230453491211, 0.02354574203491211, 0.024039268493652344, 0.02306842803955078, 0.02416539192199707, 0.025348424911499023, 0.023458003997802734, 0.02339911460876465, 0.02348017692565918, 0.02623748779296875, 0.023278236389160156, 0.023303508758544922, 0.024198532104492188, 0.023133277893066406, 0.02357006072998047, 0.023584842681884766, 0.023865938186645508, 0.02602553367614746, 0.023639678955078125, 0.024436235427856445, 0.02355504035949707, 0.024900197982788086, 0.025012969970703125, 0.023038148880004883, 0.023637056350708008, 0.025201797485351562, 0.025291919708251953, 0.023402690887451172, 0.0238494873046875, 0.024001598358154297, 0.023747682571411133, 0.024315595626831055, 0.023155927658081055, 0.023751020431518555, 0.02332592010498047, 0.024901866912841797, 0.024418354034423828, 0.025206327438354492, 0.024947166442871094, 0.02396225929260254, 0.024268150329589844, 0.023844242095947266, 0.024484634399414062, 0.023565053939819336, 0.023786306381225586, 0.023148059844970703, 0.025034427642822266, 0.023982524871826172, 0.023429155349731445, 0.026127338409423828, 0.024367332458496094, 0.023966312408447266, 0.023037195205688477, 0.02345752716064453, 0.025835275650024414, 0.02450418472290039, 0.0251772403717041, 0.02323007583618164, 0.02339458465576172, 0.023705482482910156, 0.02404165267944336, 0.024082660675048828, 0.023993968963623047, 0.02360701560974121, 0.023197650909423828, 0.02370429039001465, 0.022768735885620117, 0.023479223251342773, 0.023837566375732422, 0.023536205291748047, 0.023913145065307617, 0.025918006896972656, 0.023890256881713867, 0.02487659454345703, 0.0231935977935791, 0.02329730987548828, 0.023083925247192383, 0.023563385009765625, 0.0234067440032959, 0.023128747940063477, 0.02387261390686035, 0.024608373641967773, 0.023528337478637695, 0.023874998092651367, 0.024808168411254883, 0.02390122413635254, 0.024027585983276367, 0.02411627769470215, 0.026379108428955078, 0.023732900619506836, 0.023761272430419922, 0.024173736572265625, 0.02337956428527832, 0.024480581283569336, 0.023980140686035156, 0.024308443069458008, 0.024432659149169922, 0.023183822631835938, 0.023996829986572266, 0.023499250411987305, 0.02369999885559082, 0.02315545082092285, 0.023801565170288086, 0.02389049530029297, 0.02368307113647461, 0.023226261138916016, 0.023106813430786133, 0.023754596710205078, 0.02478933334350586, 0.023527145385742188, 0.023326396942138672, 0.02390265464782715, 0.023985624313354492, 0.026346445083618164, 0.024875402450561523, 0.023743867874145508, 0.024254560470581055, 0.024134159088134766, 0.02366018295288086, 0.023656368255615234, 0.023615360260009766, 0.024176597595214844, 0.02443075180053711, 0.023807048797607422, 0.026947736740112305, 0.023975849151611328, 0.023791790008544922, 0.023284912109375, 0.023370742797851562, 0.024109840393066406, 0.02332448959350586, 0.0237424373626709, 0.023819446563720703, 0.02373528480529785, 0.023185253143310547, 0.023508787155151367, 0.024481773376464844, 0.023205995559692383, 0.023084163665771484, 0.023572683334350586, 0.024968862533569336, 0.0239408016204834, 0.02378559112548828, 0.02321791648864746, 0.024213790893554688, 0.02412700653076172, 0.023494482040405273, 0.02400827407836914, 0.023891687393188477, 0.023772001266479492, 0.02359628677368164, 0.023072242736816406, 0.023102283477783203, 0.023726463317871094, 0.023444414138793945, 0.023511886596679688, 0.02386641502380371, 0.023785114288330078, 0.024190187454223633, 0.023395299911499023, 0.023316383361816406, 0.02430582046508789, 0.02343893051147461, 0.023885488510131836, 0.02363109588623047, 0.022940874099731445, 0.023203134536743164, 0.02356243133544922, 0.025432586669921875, 0.023392438888549805, 0.0236208438873291, 0.024596452713012695, 0.023016929626464844, 0.023349761962890625, 0.025810956954956055, 0.024239063262939453, 0.02421426773071289, 0.023760080337524414, 0.023006439208984375, 0.023596525192260742, 0.025482177734375, 0.023709535598754883, 0.025012493133544922, 0.02440953254699707, 0.02372455596923828, 0.02326679229736328, 0.02514171600341797, 0.023232460021972656, 0.023526906967163086, 0.024732351303100586, 0.026002883911132812, 0.024878501892089844, 0.023580312728881836, 0.023089885711669922, 0.023223876953125, 0.023563861846923828, 0.023697614669799805, 0.023349761962890625, 0.02522587776184082, 0.02586960792541504, 0.02499246597290039, 0.023526668548583984, 0.023336172103881836, 0.02357172966003418, 0.02358078956604004, 0.02488398551940918, 0.0250704288482666, 0.023520231246948242, 0.02280402183532715, 0.0251615047454834, 0.024326801300048828, 0.023713111877441406, 0.025583982467651367, 0.02313065528869629, 0.023087024688720703, 0.024486303329467773, 0.024404525756835938, 0.024009227752685547, 0.024709701538085938, 0.02377176284790039, 0.02445197105407715, 0.024927616119384766, 0.02498340606689453, 0.023694992065429688, 0.024875164031982422, 0.023798704147338867, 0.025733232498168945, 0.02470541000366211, 0.026330947875976562, 0.023627758026123047, 0.02361583709716797, 0.023430585861206055, 0.023288965225219727, 0.023839473724365234, 0.02319049835205078, 0.025220394134521484, 0.023836135864257812, 0.023843765258789062, 0.02342963218688965, 0.025155067443847656, 0.024569988250732422, 0.023333072662353516, 0.023246049880981445, 0.023577213287353516, 0.025422334671020508, 0.024207592010498047, 0.023557662963867188, 0.024358510971069336, 0.023313283920288086, 0.023505210876464844, 0.023523569107055664, 0.0240480899810791, 0.023302078247070312, 0.023085355758666992, 0.0234072208404541, 0.0256655216217041, 0.02429032325744629, 0.023926734924316406, 0.024077177047729492, 0.023559093475341797, 0.023358583450317383, 0.02608799934387207, 0.023355722427368164, 0.023320436477661133, 0.02465963363647461, 0.02414727210998535, 0.02351665496826172, 0.0237886905670166, 0.02523660659790039, 0.0247952938079834, 0.025086164474487305, 0.02364945411682129, 0.024398326873779297, 0.023789167404174805, 0.02407073974609375, 0.023833036422729492, 0.023736000061035156, 0.024551868438720703, 0.0231020450592041, 0.023509502410888672, 0.02411055564880371, 0.02487492561340332, 0.024691343307495117, 0.023801565170288086, 0.024736642837524414, 0.025114059448242188, 0.02426290512084961, 0.02670121192932129, 0.024086713790893555, 0.023477792739868164, 0.024066448211669922, 0.023381710052490234, 0.02355790138244629, 0.02360820770263672, 0.02438664436340332, 0.025365114212036133, 0.025209903717041016, 0.023665189743041992, 0.024049758911132812, 0.023381471633911133, 0.022910118103027344, 0.022771835327148438, 0.02277064323425293, 0.023464441299438477, 0.02350473403930664, 0.023274898529052734, 0.023443222045898438, 0.023348569869995117, 0.023578166961669922, 0.023154735565185547, 0.023221492767333984, 0.023920774459838867, 0.0236053466796875, 0.023466110229492188, 0.023304462432861328, 0.023799419403076172, 0.025365829467773438, 0.022875070571899414, 0.024826526641845703, 0.025808095932006836, 0.022901296615600586, 0.024839401245117188, 0.025043010711669922, 0.024544715881347656, 0.023813962936401367, 0.02343273162841797, 0.02293109893798828, 0.023602724075317383, 0.02388930320739746, 0.024910688400268555, 0.0236666202545166, 0.02356433868408203, 0.022876501083374023, 0.023569107055664062, 0.023062467575073242, 0.023349523544311523, 0.02321314811706543, 0.02352309226989746, 0.02521967887878418, 0.023543834686279297, 0.02414727210998535, 0.02615642547607422, 0.023387670516967773, 0.023853778839111328, 0.023877859115600586, 0.02391672134399414, 0.023736238479614258, 0.02504134178161621, 0.0236661434173584, 0.023669958114624023, 0.023521900177001953, 0.02326822280883789, 0.023255109786987305, 0.023672819137573242, 0.02561211585998535, 0.0233004093170166, 0.024700641632080078, 0.023748397827148438, 0.02397942543029785, 0.023192882537841797, 0.023949146270751953, 0.02362680435180664, 0.023343563079833984, 0.023700475692749023, 0.023575544357299805, 0.023701190948486328, 0.024651050567626953, 0.023707151412963867, 0.02647709846496582, 0.023874521255493164, 0.024793386459350586, 0.025232315063476562, 0.023494720458984375, 0.024306535720825195, 0.023743152618408203, 0.023606061935424805, 0.023197174072265625, 0.026154518127441406, 0.023103952407836914, 0.023202180862426758, 0.023681163787841797, 0.023092269897460938, 0.024640560150146484, 0.024764060974121094, 0.02312302589416504, 0.0233614444732666, 0.023240327835083008, 0.023241519927978516, 0.02336573600769043, 0.024353742599487305, 0.023317337036132812, 0.023273229598999023, 0.02317667007446289, 0.023453950881958008, 0.02338242530822754, 0.024367570877075195, 0.02314162254333496, 0.023488283157348633, 0.022490739822387695, 0.022653579711914062, 0.023731231689453125, 0.02331709861755371, 0.0260317325592041, 0.02446603775024414, 0.023201465606689453, 0.02411675453186035, 0.023092985153198242, 0.023553133010864258, 0.02368330955505371, 0.022874832153320312, 0.023715734481811523, 0.023170948028564453, 0.024111509323120117, 0.02324843406677246, 0.023992061614990234, 0.024110794067382812, 0.023877620697021484, 0.023163795471191406, 0.02370762825012207, 0.023827552795410156, 0.023990631103515625, 0.023375272750854492, 0.023926734924316406, 0.024656057357788086, 0.023708820343017578, 0.02467203140258789, 0.023328065872192383, 0.023235321044921875, 0.02360081672668457, 0.023688554763793945, 0.02338266372680664, 0.02417135238647461, 0.02398538589477539, 0.023642539978027344, 0.02459716796875, 0.0232388973236084, 0.025231599807739258, 0.024156808853149414, 0.02413654327392578, 0.023763179779052734, 0.02634882926940918, 0.02506542205810547, 0.024190187454223633, 0.024164676666259766, 0.025713682174682617, 0.023955583572387695, 0.024019718170166016, 0.025645017623901367, 0.02378702163696289, 0.02326178550720215, 0.025569915771484375, 0.0241091251373291, 0.02370929718017578, 0.023496389389038086, 0.023645877838134766, 0.023375511169433594, 0.02332758903503418, 0.02349233627319336, 0.023809432983398438, 0.023776769638061523, 0.025150775909423828, 0.024326801300048828, 0.023508548736572266, 0.02323007583618164, 0.023270368576049805, 0.023885250091552734, 0.023450374603271484, 0.025795459747314453, 0.02334284782409668, 0.026238679885864258, 0.02303004264831543]
